model,num_agents,population,condition,condition_label,treatment,treatment_label,replicate_id,round,receiver_scope,return_proportion,zero_receipt_rate,forced_receiver_rate,receiver_decisions,defined_return_decisions
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,2,6,all,0.48391666666666666,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,2,7,all,0.5215441176470588,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,2,8,all,0.5125,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,2,9,all,0.5097222222222222,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,2,10,all,0.48750000000000004,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,3,1,all,0.4381944444444444,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,3,2,all,0.5148809523809523,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,3,3,all,0.5583333333333332,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,3,4,all,0.49166666666666664,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,3,5,all,0.5572916666666666,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,3,6,all,0.5125,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,3,7,all,0.5520833333333333,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,3,8,all,0.528125,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,3,9,all,0.5272916666666667,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,3,10,all,0.588125,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,4,1,all,0.5,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,4,2,all,0.4635416666666667,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,4,3,all,0.4962801418439716,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,4,4,all,0.5078703703703704,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,4,5,all,0.49804166666666666,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,4,6,all,0.5166666666666667,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,4,7,all,0.5048611111111111,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,4,8,all,0.5283333333333333,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,4,9,all,0.5286666666666666,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,control,No forced defection,4,10,all,0.5055555555555555,0.0,0.0,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,1,all,0.20416666666666666,0.0,0.5,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,2,all,0.437962962962963,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,3,all,0.2824074074074074,0.25,0.25,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,4,all,0.45092592592592595,0.25,0.25,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,5,all,0.44345238095238093,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,6,all,0.33055555555555555,0.25,0.5,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,7,all,0.48148148148148145,0.5,0.25,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,8,all,0.46759259259259256,0.25,0.25,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,9,all,0.5625,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,0,10,all,0.47916666666666663,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,1,all,0.27314814814814814,0.25,0.25,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,2,all,0.4607142857142857,0.25,0.25,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,3,all,0.32175925925925924,0.25,0.25,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,4,all,0.5208333333333334,0.5,0.25,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,5,all,0.5,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,6,all,0.5,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,7,all,0.4196428571428571,0.5,0.25,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,8,all,0.5119047619047619,0.5,0.25,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,9,all,0.3333333333333333,0.25,0.5,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,1,10,all,0.4083333333333333,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,1,all,0.4728888888888889,0.25,0.25,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,2,all,0.3462962962962963,0.25,0.25,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,3,all,0.4794166666666667,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,4,all,0.44166666666666665,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,5,all,0.4406666666666667,0.25,0.25,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,6,all,0.43125,0.5,0.25,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,7,all,0.3055555555555556,0.25,0.25,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,8,all,0.4746666666666667,0.5,0.25,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,9,all,0.45066666666666666,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,2,10,all,0.41000000000000003,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,1,all,0.27777777777777773,0.25,0.25,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,2,all,0.36111111111111116,0.25,0.25,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,3,all,0.4380952380952381,0.25,0.5,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,4,all,0.47619047619047616,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,5,all,0.37333333333333335,0.5,0.25,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,6,all,0.27777777777777773,0.25,0.25,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,7,all,0.5031746031746032,0.25,0.25,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,8,all,0.49206349206349204,0.25,0.25,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,9,all,0.588095238095238,0.5,0.25,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,3,10,all,0.55,0.5,0.25,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,4,1,all,0.25,0.0,0.5,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,4,2,all,0.4484126984126984,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,4,3,all,0.4947089947089947,0.25,0.25,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,4,4,all,0.49404761904761907,0.5,0.25,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,4,5,all,0.19791666666666666,0.0,0.5,4,4
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,4,6,all,0.5,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,4,7,all,0.4197530864197531,0.25,0.25,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,4,8,all,0.46726190476190477,0.5,0.25,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,4,9,all,0.27910052910052907,0.25,0.5,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors25,2 of 8 defectors,4,10,all,0.4603174603174603,0.5,0.0,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,0,1,all,0.18666666666666665,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,0,2,all,0.3,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,0,3,all,0.0,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,0,4,all,0.4583333333333333,0.75,0.5,4,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,0,5,all,0.4583333333333333,0.75,0.25,4,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,0,6,all,0.16666666666666666,0.25,0.75,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,0,7,all,0.2222222222222222,0.5,0.75,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,0,8,all,0.5,0.75,0.25,4,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,0,9,all,0.5555555555555556,0.75,0.25,4,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,0,10,all,,1.0,0.75,4,0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,1,1,all,0.5347222222222222,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,1,2,all,0.5208333333333333,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,1,3,all,0.5555555555555556,0.75,0.25,4,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,1,4,all,0.0,0.25,0.75,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,1,5,all,0.0,0.75,0.5,4,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,1,6,all,0.5555555555555556,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,1,7,all,,1.0,0.25,4,0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,1,8,all,0.0,0.75,0.75,4,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,1,9,all,0.0,0.75,0.75,4,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,1,10,all,,1.0,0.25,4,0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,2,1,all,0.25,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,2,2,all,0.2222222222222222,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,2,3,all,0.2222222222222222,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,2,4,all,0.4027777777777778,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,2,5,all,0.2,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,2,6,all,0.0,0.75,0.5,4,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,2,7,all,0.4666666666666667,0.75,0.5,4,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,2,8,all,0.5,0.75,0.5,4,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,2,9,all,0.5555555555555556,0.75,0.5,4,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,2,10,all,0.4166666666666667,0.75,0.5,4,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,3,1,all,0.2222222222222222,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,3,2,all,0.24444444444444446,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,3,3,all,0.0,0.25,1.0,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,3,4,all,,1.0,0.0,4,0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,3,5,all,0.3944444444444445,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,3,6,all,0.4444444444444444,0.75,0.5,4,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,3,7,all,0.23333333333333334,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,3,8,all,0.3611111111111111,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,3,9,all,0.4,0.75,0.5,4,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,3,10,all,0.0,0.75,0.5,4,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,4,1,all,0.0,0.25,0.75,4,3
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,4,2,all,0.5333333333333333,0.75,0.25,4,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,4,3,all,0.3333333333333333,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,4,4,all,,1.0,0.5,4,0
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,4,5,all,0.5333333333333333,0.75,0.75,4,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,4,6,all,0.6666666666666666,0.75,0.25,4,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,4,7,all,0.6,0.75,0.25,4,1
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,4,8,all,0.3055555555555556,0.5,0.75,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,4,9,all,0.06,0.5,0.5,4,2
Claude Sonnet 4.5,8,8-agent rotating population,myth_game,Myth → Game,defectors50,4 of 8 defectors,4,10,all,0.5555555555555556,0.75,0.5,4,1
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,0,1,all,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,0,2,all,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,0,3,all,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,0,4,all,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,0,5,all,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,0,6,all,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,0,7,all,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,0,8,all,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,0,9,all,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,0,10,all,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,1,1,all,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,1,2,all,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,1,3,all,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,1,4,all,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,1,5,all,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,1,6,all,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,1,7,all,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,1,8,all,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,1,9,all,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,1,10,all,,1.0,0.0,1,0
GPT-5 Nano,2,2-agent repeated dyad,game,Game only,control,No forced defection,2,1,all,,1.0,0.0,1,0
